Date|SR
2019-12-06|0.15
2019-12-07|0.16
2019-12-08|0.15
2019-12-09|0.22
2019-12-10|0.36
2019-12-11|0.35
2019-12-12|0.22
2019-12-13|0.11
2019-12-14|0.14
2019-12-15|0.15
2019-12-16|0.13
2019-12-17|0.18
2019-12-18|0.34
2019-12-19|0.25
2019-12-20|0.1
2019-12-21|0.07
2019-12-22|0.01
2019-12-23|0.06
2019-12-24|0.01
2019-12-25|0
2019-12-26|0.01
2019-12-27|0.02
2019-12-28|0.03
2019-12-29|0.02
2019-12-30|0.02
2019-12-31|0.03
2020-01-01|0.1
2020-01-02|0.04
2020-01-03|0.04
2020-01-04|0.05
2020-01-05|0.06
2020-01-06|0.04
2020-01-07|0.05
2020-01-08|0.11
2020-01-09|0.13
2020-01-10|0.23
2020-01-11|0.22
2020-01-12|0.28
2020-01-13|0.44
2020-01-14|0.47
2020-01-15|0.4
2020-01-16|0.58
2020-01-17|0.34
2020-01-18|1.12
2020-01-19|0.75
2020-01-20|0.66
2020-01-21|0.68
2020-01-22|0.75
2020-01-23|0.85
2020-01-24|0.96
2020-01-25|0.85
2020-01-26|1.36
2020-01-27|1.44
2020-01-28|1.36
2020-01-29|2.39
2020-01-30|1.63
2020-01-31|2.36
2020-02-01|2.21
2020-02-02|3.53
2020-02-03|5.43
2020-02-04|5.01
2020-02-05|3.51
2020-02-06|3.09
2020-02-07|3.8
2020-02-08|8.33
2020-02-09|3.22
2020-02-10|7.52
2020-02-11|10.48
2020-02-12|12.5
2020-02-13|9.14
2020-02-14|12.54
2020-02-15|14.38
2020-02-16|16.22
2020-02-17|15.01
2020-02-18|18.7
2020-02-19|9.43
2020-02-20|13.39
2020-02-21|17.06
2020-02-22|25.22
2020-02-23|18.58
2020-02-24|27.83
2020-02-25|45.4
2020-02-26|30.06
2020-02-27|48.38
2020-02-28|51.94
2020-02-29|40.16
2020-03-01|33.76
2020-03-02|46.75
2020-03-03|48.75
2020-03-04|41.82
2020-03-05|61.92
2020-03-06|54.33
2020-03-07|65.41
2020-03-08|57.48
2020-03-09|56.25
2020-03-10|72.77
2020-03-11|80.4
2020-03-12|85.7
2020-03-13|49.31
2020-03-14|52.09
2020-03-15|71.25
2020-03-16|67.06
2020-03-17|69.91
2020-03-18|77.93
2020-03-19|93.2
2020-03-20|54.06
2020-03-21|63.91
2020-03-22|75.78
2020-03-23|116.1
2020-03-24|69.77
2020-03-25|76.64
2020-03-26|85.5
2020-03-27|117
2020-03-28|140.2
2020-03-29|131.7
2020-03-30|143
2020-03-31|144.7
2020-04-01|148.3
2020-04-02|151.8
2020-04-03|118.2
2020-04-04|127.1
2020-04-05|147.1
2020-04-06|142.2
2020-04-07|163.2
2020-04-08|155.1
2020-04-09|174.7
2020-04-10|175.7
2020-04-11|184.6
2020-04-12|145.7
2020-04-13|190.1
2020-04-14|145
2020-04-15|134.9
2020-04-16|131.5
2020-04-17|121.4
2020-04-18|135
2020-04-19|210.6
2020-04-20|169
2020-04-21|172.5
2020-04-22|161.7
2020-04-23|122.5
2020-04-24|216
2020-04-25|247.4
2020-04-26|196.9
2020-04-27|208.9
2020-04-28|188.3
2020-04-29|248.1
2020-04-30|262.8
2020-05-01|267.2
2020-05-02|254.6
2020-05-03|258.7
2020-05-04|250.9
2020-05-05|241.4
2020-05-06|236.9
2020-05-07|244.1
2020-05-08|247.9
2020-05-09|264.9
2020-05-10|226.5
2020-05-11|281.2
2020-05-12|199.7
2020-05-13|232.3
2020-05-14|287.9
2020-05-15|181.1
2020-05-16|184.3
2020-05-17|205.9
2020-05-18|204.7
2020-05-19|219
2020-05-20|315.9
2020-05-21|242.9
2020-05-22|301.7
2020-05-23|329.3
2020-05-24|325.7
2020-05-25|265.4
2020-05-26|198.9
2020-05-27|242.2
2020-05-28|245.4
2020-05-29|273.4
2020-05-30|319.8
2020-05-31|338.2
2020-06-01|250.3
2020-06-02|340
2020-06-03|245.2
2020-06-04|351.2
2020-06-05|328.2
2020-06-06|128.6
2020-06-07|136.8
2020-06-08|145.5
2020-06-09|196.1
2020-06-10|275.1
2020-06-11|302.1
2020-06-12|312.6
2020-06-13|284
2020-06-14|284.1
2020-06-15|351.6
2020-06-16|248.1
2020-06-17|254
2020-06-18|102.1
2020-06-19|273.3
2020-06-20|332.3
2020-06-21|194.1
2020-06-22|290.2
2020-06-23|129.3
2020-06-24|209.2
2020-06-25|285.6
2020-06-26|255.9
2020-06-27|333.3
2020-06-28|340.1
2020-06-29|278.9
2020-06-30|232.3
2020-07-01|105.5
2020-07-02|138.9
2020-07-03|293.2
2020-07-04|306
2020-07-05|342.2
2020-07-06|228.8
2020-07-07|181.7
2020-07-08|280
2020-07-09|316.2
2020-07-10|165.5
2020-07-11|302.1
2020-07-12|240.7
2020-07-13|140.3
2020-07-14|187.9
2020-07-15|269.9
2020-07-16|273.5
2020-07-17|129.1
2020-07-18|74.38
2020-07-19|172
2020-07-20|240.6
2020-07-21|125.7
2020-07-22|95.9
2020-07-23|128
2020-07-24|0
2020-07-25|71.98
2020-07-26|294.4
2020-07-27|208
2020-07-28|32.58
2020-07-29|273.7
2020-07-30|99.1
2020-07-31|114.3
2020-08-01|141.2
2020-08-02|175.7
2020-08-03|49.28
2020-08-04|92.5
2020-08-05|152.5
2020-08-06|139.2
2020-08-07|280.3
2020-08-08|106.8
2020-08-09|137.8
2020-08-10|156.3
2020-08-11|151.9
2020-08-12|168.4
2020-08-13|104
2020-08-14|106.2
2020-08-15|151
2020-08-16|161.4
2020-08-17|154.1
2020-08-18|157
2020-08-19|167.1
2020-08-20|187.7
2020-08-21|188.3
2020-08-22|194.5
2020-08-23|129.1
2020-08-24|217.3
2020-08-25|186.6
2020-08-26|132.4
2020-08-27|80.8
2020-08-28|100.9
2020-08-29|59.96
2020-08-30|76.06
2020-08-31|48.97
2020-09-01|29.1
2020-09-02|63.97
2020-09-03|85.3
2020-09-04|76.43
2020-09-05|57.57
2020-09-06|73.5
2020-09-07|71.64
2020-09-08|45.06
2020-09-09|55.37
2020-09-10|56.89
2020-09-11|79.48
2020-09-12|43.83
2020-09-13|121.9
2020-09-14|40.82
2020-09-15|113.7
2020-09-16|44.57
2020-09-17|77.78
2020-09-18|123.1
2020-09-19|36.96
2020-09-20|46.42
2020-09-21|47.29
2020-09-22|45.85
2020-09-23|36.77
2020-09-24|48.26
2020-09-25|38.83
2020-09-26|52.78
2020-09-27|54.19
2020-09-28|50.37
2020-09-29|42.44
2020-09-30|53.4
2020-10-01|45.25
2020-10-02|26.03
2020-10-03|20.67
2020-10-04|73.05
2020-10-05|40.87
2020-10-06|22.76
2020-10-07|47.5
2020-10-08|68.87
2020-10-09|27
2020-10-10|25.69
2020-10-11|22.62
2020-10-12|43.98
2020-10-13|25.85
2020-10-14|35.87
2020-10-15|25.76
2020-10-16|19.46
2020-10-17|43.63
2020-10-18|44.07
2020-10-19|21.88
2020-10-20|10.63
2020-10-21|22.21
2020-10-22|15.33
2020-10-23|11.68
2020-10-24|12.13
2020-10-25|11.4
2020-10-26|11.85
2020-10-27|6.4
2020-10-28|9.03
2020-10-29|12.41
2020-10-30|9.09
2020-10-31|8.91
2020-11-01|10.33
2020-11-02|6.56
2020-11-03|9.86
2020-11-04|8.65
2020-11-05|6.78
2020-11-06|4.53
2020-11-07|3.74
2020-11-08|2.69
2020-11-09|2.57
2020-11-10|3.93
2020-11-11|3.13
2020-11-12|2.31
2020-11-13|2.17
2020-11-14|2.78
2020-11-15|1.34
2020-11-16|1.03
2020-11-17|0.6
2020-11-18|1.29
2020-11-19|1.18
2020-11-20|1.8
2020-11-21|0.83
2020-11-22|0.84
2020-11-23|0.48
2020-11-24|0.36
2020-11-25|0.21
2020-11-26|0.21
2020-11-27|0.11
2020-11-28|0.07
2020-11-29|0.06
2020-11-30|0.06
2020-12-01|0.1
2020-12-02|0.08
2020-12-03|0.09
2020-12-04|0.12
2020-12-05|0.15
2020-12-06|0.12
2020-12-07|0.07
2020-12-08|0.1
2020-12-09|0.12
2020-12-10|0.05
2020-12-11|0.12
2020-12-12|0.1
2020-12-13|0.1
2020-12-14|0.09
2020-12-15|0.05
2020-12-16|0.02
2020-12-17|0.05
2020-12-18|0.06
2020-12-19|0.05
2020-12-20|0.05
2020-12-21|0.03
2020-12-22|0.07
2020-12-23|0.04
2020-12-24|0.06
2020-12-25|0.05
2020-12-26|0.04
2020-12-27|0.03
2020-12-28|0.02
2020-12-29|0.05
2020-12-30|0.03
2020-12-31|0.06
2021-01-01|0.09
2021-01-02|0.04
2021-01-03|0.06
2021-01-04|0.03
2021-01-05|0.06
2021-01-06|0.09
2021-01-07|0.05
2021-01-08|0.05
2021-01-09|0.05
2021-01-10|0.16
2021-01-11|0.11
2021-01-12|0.05
2021-01-13|0.07
2021-01-14|0.3
2021-01-15|0.42
2021-01-16|0.24
2021-01-17|0.99
2021-01-18|0.61
2021-01-19|0.54
2021-01-20|0.48
2021-01-21|0.96
2021-01-22|0.82
2021-01-23|1.6
2021-01-24|1.41
2021-01-25|1.93
2021-01-26|1.34
2021-01-27|1.26
2021-01-28|1.62
2021-01-29|2.58
2021-01-30|1.47
2021-01-31|1.96
2021-02-01|5.56
2021-02-02|5.5
2021-02-03|4.31
2021-02-04|4.09
2021-02-05|4.57
2021-02-06|7.33
2021-02-07|4.19
2021-02-08|12.41
2021-02-09|12.93
2021-02-10|9.1
2021-02-11|17.08
2021-02-12|6.98
2021-02-13|8.63
2021-02-14|6.61
2021-02-15|21.2
2021-02-16|19.16
2021-02-17|18.56
2021-02-18|24.29
2021-02-19|21.65
2021-02-20|15.35
2021-02-21|31.91
2021-02-22|13.84
2021-02-23|19.19
2021-02-24|16.79
2021-02-25|34.05
2021-02-26|33.29
2021-02-27|34.69
2021-02-28|31.72
2021-03-01|36.52
2021-03-02|35.42
2021-03-03|31.68
2021-03-04|41.44
2021-03-05|53.44
2021-03-06|29.24
2021-03-07|39.97
2021-03-08|65.58
2021-03-09|38.5
2021-03-10|83.5
2021-03-11|68.83
2021-03-12|78.48
2021-03-13|99.2
2021-03-14|103.3
2021-03-15|108.5
2021-03-16|89.7
2021-03-17|115.3
2021-03-18|103.7
2021-03-19|104.3
2021-03-20|124.9
2021-03-21|130
2021-03-22|134.8
2021-03-23|133.9
2021-03-24|139.7
2021-03-25|124
2021-03-26|120.9
2021-03-27|146.5
2021-03-28|161.7
2021-03-29|169.9
2021-03-30|156
2021-03-31|141.7
2021-04-01|142.2
2021-04-02|151.5
2021-04-03|186.4
2021-04-04|196.1
2021-04-05|127
2021-04-06|176.4
2021-04-07|195.4
2021-04-08|168.7
2021-04-09|191.9
2021-04-10|224.6
2021-04-11|226.4
2021-04-12|237.4
2021-04-13|198.3
2021-04-14|227.8
2021-04-15|244.9
2021-04-16|233.7
2021-04-17|242.7
2021-04-18|249.2
2021-04-19|252.3
2021-04-20|170.4
2021-04-21|258.9
2021-04-22|233.8
2021-04-23|286.2
2021-04-24|289.5
2021-04-25|280.2
2021-04-26|289.6
2021-04-27|302.5
2021-04-28|305.4
2021-04-29|300.7
2021-04-30|210.7
2021-05-01|190.9
2021-05-02|270.6
2021-05-03|316.2
2021-05-04|214.7
2021-05-05|224.1
2021-05-06|263
2021-05-07|251.5
2021-05-08|272.9
2021-05-09|231.1
2021-05-10|265.6
2021-05-11|253.7
2021-05-12|246.5
2021-05-13|321.8
2021-05-14|281.3
2021-05-15|215.1
2021-05-16|237.9
2021-05-17|254.7
2021-05-18|362.8
2021-05-19|259.3
2021-05-20|242.6
2021-05-21|270.8
2021-05-22|307.2
2021-05-23|226.2
2021-05-24|339.3
2021-05-25|224.8
2021-05-26|206.2
2021-05-27|157
2021-05-28|184.7
2021-05-29|300.7
2021-05-30|321.3
2021-05-31|359.5
2021-06-01|209.3
2021-06-02|247.7
2021-06-03|213.1
2021-06-04|164.3
2021-06-05|152.4
2021-06-06|190.9
2021-06-07|247.4
2021-06-08|265.3
2021-06-09|139.7
2021-06-10|380.9
2021-06-11|376
2021-06-12|258.9
2021-06-13|338.4
2021-06-14|199.5
2021-06-15|370
2021-06-16|350.8
2021-06-17|378.9
2021-06-18|422.6
2021-06-19|386.1
2021-06-20|441.4
2021-06-21|375.7
2021-06-22|361.1
2021-06-23|425.3
2021-06-24|369.5
2021-06-25|254.5
2021-06-26|121.1
2021-06-27|331.8
2021-06-28|299.5
2021-06-29|97.3
2021-06-30|120.7
2021-07-01|155
2021-07-02|120.9
2021-07-03|270
2021-07-04|107.4
2021-07-05|302.8
2021-07-06|382.3
2021-07-07|311.6
2021-07-08|329.6
2021-07-09|271.1
2021-07-10|280.1
2021-07-11|267.7
2021-07-12|298.2
2021-07-13|309.3
2021-07-14|260
2021-07-15|290.2
2021-07-16|291.4
2021-07-17|300
2021-07-18|153.7
2021-07-19|277.2
2021-07-20|318.3
2021-07-21|356.9
2021-07-22|182.3
2021-07-23|152.7
2021-07-24|156.6
2021-07-25|132.9
2021-07-26|298.3
2021-07-27|115.7
2021-07-28|256.6
2021-07-29|164.6
2021-07-30|184.3
2021-07-31|154.8
2021-08-01|169.8
2021-08-02|148.1
2021-08-03|115.8
2021-08-04|202.5
2021-08-05|232.3
2021-08-06|73.77
2021-08-07|185.7
2021-08-08|240.7
2021-08-09|83.7
2021-08-10|135.1
2021-08-11|102
2021-08-12|86.1
2021-08-13|132.8
2021-08-14|152.9
2021-08-15|117.8
2021-08-16|120.9
2021-08-17|205.5
2021-08-18|89
2021-08-19|104.9
2021-08-20|192.5
2021-08-21|139.2
2021-08-22|107.1
2021-08-23|156.1
2021-08-24|94.8
2021-08-25|74.32
2021-08-26|66.49
2021-08-27|91.2
2021-08-28|156.4
2021-08-29|92.7
2021-08-30|76.5
2021-08-31|66.92
2021-09-01|97
2021-09-02|109.5
2021-09-03|75.29
2021-09-04|56.39
2021-09-05|131.2
2021-09-06|59.8
2021-09-07|120.5
2021-09-08|130.9
2021-09-09|124.6
2021-09-10|145.5
2021-09-11|65.29
2021-09-12|60.28
2021-09-13|96
2021-09-14|62.1
2021-09-15|38.26
2021-09-16|55.76
2021-09-17|34.78
2021-09-18|48.8
2021-09-19|61.63
2021-09-20|90.2
2021-09-21|83
2021-09-22|74.45
2021-09-23|69.08
2021-09-24|91.3
2021-09-25|73.94
2021-09-26|61.31
2021-09-27|106
2021-09-28|48.04
2021-09-29|49.85
2021-09-30|59.57
2021-10-01|37.33
2021-10-02|45.94
2021-10-03|51.09
2021-10-04|54.58
2021-10-05|58.89
2021-10-06|55.2
2021-10-07|63.12
2021-10-08|68.23
2021-10-09|52.38
2021-10-10|33.95
2021-10-11|28.97
2021-10-12|31.1
2021-10-13|31.15
2021-10-14|31.29
2021-10-15|28.01
2021-10-16|28.83
2021-10-17|26.31
2021-10-18|28.61
2021-10-19|24.01
2021-10-20|19.27
2021-10-21|20.75
2021-10-22|15.22
2021-10-23|9.78
2021-10-24|13.6
2021-10-25|6.57
2021-10-26|9.53
2021-10-27|11.98
2021-10-28|8.05
2021-10-29|10.68
2021-10-30|8.03
2021-10-31|7.27
2021-11-01|6.95
2021-11-02|7.07
2021-11-03|6.56
2021-11-04|6.62
2021-11-05|10.04
2021-11-06|5.48
2021-11-07|12.51
2021-11-08|4.37
2021-11-09|6.72
2021-11-10|4.33
2021-11-11|3.05
2021-11-12|3.13
2021-11-13|3.26
2021-11-14|2.2
2021-11-15|1.63
2021-11-16|1.82
2021-11-17|1.79
2021-11-18|1.75
2021-11-19|1.44
2021-11-20|1.02
2021-11-21|0.87
2021-11-22|0.94
2021-11-23|0.59
2021-11-24|0.47
2021-11-25|0.32
2021-11-26|0.34
2021-11-27|0.23
2021-11-28|0.16
2021-11-29|0.18
2021-11-30|0.21
2021-12-01|0.13
2021-12-02|0.09
2021-12-03|0.12
2021-12-04|0.15
2021-12-05|0.12
2021-12-06|0.07
2021-12-07|0.07
2021-12-08|-99.9
2021-12-09|0.13
2021-12-10|0.08
2021-12-11|0.05
2021-12-12|0.05
2021-12-13|0.06
2021-12-14|0.08
2021-12-15|0.06
2021-12-16|0.07
2021-12-17|0.07
2021-12-18|0.05
2021-12-19|0.06
2021-12-20|0.04
2021-12-21|0.07
2021-12-22|0.06
2021-12-23|0.05
2021-12-24|0.02
2021-12-25|0.04
2021-12-26|0.03
2021-12-27|0.06
2021-12-28|0.08
2021-12-29|0.05
2021-12-30|0.05
2021-12-31|0.1
2022-01-01|0.08
2022-01-02|0.11
2022-01-03|0.13
2022-01-04|0.16
2022-01-05|0.13
2022-01-06|0.14
2022-01-07|0.2
2022-01-08|0.21
2022-01-09|0.22
2022-01-10|0.24
2022-01-11|0.19
2022-01-12|0.22
2022-01-13|0.3
2022-01-14|0.39
2022-01-15|0.36
2022-01-16|0.33
2022-01-17|0.34
2022-01-18|0.31
2022-01-19|0.64
2022-01-20|0.72
2022-01-21|0.86
2022-01-22|0.67
2022-01-23|0.63
2022-01-24|1
2022-01-25|-99.9
2022-01-26|-99.9
2022-01-27|-99.9
2022-01-28|-99.9
2022-01-29|-99.9
2022-01-30|-99.9
2022-01-31|-99.9
2022-02-01|4.09
2022-02-02|6.32
2022-02-03|7.36
2022-02-04|7.74
2022-02-05|8.65
2022-02-06|8.34
2022-02-07|8.92
2022-02-08|11.33
2022-02-09|8.89
2022-02-10|9.96
2022-02-11|9.69
2022-02-12|15.32
2022-02-13|20.97
2022-02-14|20.26
2022-02-15|23.12
2022-02-16|22.81
2022-02-17|20.64
2022-02-18|31.84
2022-02-19|19.75
2022-02-20|23.13
2022-02-21|24.06
2022-02-22|22.8
2022-02-23|28.92
2022-02-24|22.99
2022-02-25|35.73
2022-02-26|39.9
2022-02-27|32.38
2022-02-28|64.65
2022-03-01|32.34
2022-03-02|35.84
2022-03-03|35.84
2022-03-04|63.41
2022-03-05|66.76
2022-03-06|61.27
2022-03-07|44.56
2022-03-08|81.3
2022-03-09|55.97
2022-03-10|79.28
2022-03-11|92.5
2022-03-12|57.53
2022-03-13|96.3
2022-03-14|96.8
2022-03-15|74.93
2022-03-16|111.5
2022-03-17|83.6
2022-03-18|119.6
2022-03-19|103
2022-03-20|127.1
2022-03-21|130.2
2022-03-22|135.7
2022-03-23|142.1
2022-03-24|127
2022-03-25|147.1
2022-03-26|144.1
2022-03-27|156.1
2022-03-28|157.9
2022-03-29|150.1
2022-03-30|138.7
2022-03-31|174.1
2022-04-01|185.7
2022-04-02|189.6
2022-04-03|170.6
2022-04-04|190.9
2022-04-05|190.3
2022-04-06|207.1
2022-04-07|206.9
2022-04-08|218.2
2022-04-09|160.8
2022-04-10|225
2022-04-11|214.8
2022-04-12|208.6
2022-04-13|170.2
2022-04-14|246.9
2022-04-15|253.5
2022-04-16|248.5
2022-04-17|256.9
2022-04-18|268.6
2022-04-19|271.1
2022-04-20|267.7
2022-04-21|242.2
2022-04-22|278.8
2022-04-23|291
2022-04-24|288.8
2022-04-25|293.9
2022-04-26|256.4
2022-04-27|221.8
2022-04-28|242
2022-04-29|269.2
2022-04-30|302.2
2022-05-01|322.6
2022-05-02|286.2
2022-05-03|248.6
2022-05-04|256.7
2022-05-05|235.8
2022-05-06|229.5
2022-05-07|218.3
2022-05-08|285.5
2022-05-09|340.6
2022-05-10|308.8
2022-05-11|288.2
2022-05-12|271.2
2022-05-13|279.5
2022-05-14|310.4
2022-05-15|347.1
2022-05-16|398
2022-05-17|246.3
2022-05-18|283.6
2022-05-19|261
2022-05-20|310.6
2022-05-21|230.2
2022-05-22|277.5
2022-05-23|274.3
2022-05-24|399.4
2022-05-25|330.2
2022-05-26|386.1
2022-05-27|259.3
2022-05-28|324.9
2022-05-29|206.1
2022-05-30|260.1
2022-05-31|304.3
2022-06-01|440.7
2022-06-02|228.9
2022-06-03|329.8
2022-06-04|271.8
2022-06-05|346.8
2022-06-06|216.9
2022-06-07|220.5
2022-06-08|211.6
2022-06-09|265.1
2022-06-10|208.9
2022-06-11|213
2022-06-12|216.8
2022-06-13|183.5
2022-06-14|253.3
2022-06-15|303.6
2022-06-16|315.6
2022-06-17|323.8
2022-06-18|414.5
2022-06-19|308.8
2022-06-20|443.6
2022-06-21|345.5
2022-06-22|240
2022-06-23|169.9
2022-06-24|254.4
2022-06-25|288.3
2022-06-26|408.3
2022-06-27|283.1
2022-06-28|287.9
2022-06-29|229.8
2022-06-30|272.8
2022-07-01|269.2
2022-07-02|379.3
2022-07-03|310.9
2022-07-04|286.4
2022-07-05|314.8
2022-07-06|325.9
2022-07-07|341.9
2022-07-08|240.7
2022-07-09|258.1
2022-07-10|358.3
2022-07-11|266.7
2022-07-12|193.9
2022-07-13|97.7
2022-07-14|98.2
2022-07-15|217.2
2022-07-16|358.9
2022-07-17|225.8
2022-07-18|330.6
2022-07-19|317.6
2022-07-20|196.8
2022-07-21|395.6
2022-07-22|245.1
2022-07-23|113.2
2022-07-24|68.5
2022-07-25|185.5
2022-07-26|135
2022-07-27|118.4
2022-07-28|70.09
2022-07-29|52.53
2022-07-30|109.5
2022-07-31|209.2
2022-08-01|167.5
2022-08-02|189.3
2022-08-03|292.6
2022-08-04|328.4
2022-08-05|293.3
2022-08-06|200.6
2022-08-07|135.1
2022-08-08|238.6
2022-08-09|128.3
2022-08-10|109.6
2022-08-11|115.1
2022-08-12|133.4
2022-08-13|219.5
2022-08-14|110.4
2022-08-15|58.94
2022-08-16|98.7
2022-08-17|153.3
2022-08-18|92.1
2022-08-19|104.8
2022-08-20|118.2
2022-08-21|112.4
2022-08-22|118.7
2022-08-23|83.2
2022-08-24|129.7
2022-08-25|194.8
2022-08-26|153.9
2022-08-27|132.7
2022-08-28|96.4
2022-08-29|82.9
2022-08-30|71.03
2022-08-31|161.6
2022-09-01|119.3
2022-09-02|100.5
2022-09-03|88.6
2022-09-04|65.56
2022-09-05|42.53
2022-09-06|144.2
2022-09-07|130.2
2022-09-08|89.1
2022-09-09|73.75
2022-09-10|41.68
2022-09-11|57.82
2022-09-12|153.5
2022-09-13|62.71
2022-09-14|59.43
2022-09-15|37.26
2022-09-16|43.46
2022-09-17|80.6
2022-09-18|90.9
2022-09-19|114.4
2022-09-20|82
2022-09-21|76.08
2022-09-22|56.99
2022-09-23|53.16
2022-09-24|52.18
2022-09-25|38.09
2022-09-26|57.24
2022-09-27|41.45
2022-09-28|57.06
2022-09-29|56.43
2022-09-30|29.05
2022-10-01|27.97
2022-10-02|25.12
2022-10-03|27.44
2022-10-04|41.21
2022-10-05|77.83
2022-10-06|44.63
2022-10-07|17.27
2022-10-08|51.94
2022-10-09|40.19
2022-10-10|21.15
2022-10-11|36.68
2022-10-12|47.33
2022-10-13|52.01
2022-10-14|33.7
2022-10-15|28.51
2022-10-16|49.44
2022-10-17|13.35
2022-10-18|15.1
2022-10-19|15.95
2022-10-20|16.97
2022-10-21|17.16
2022-10-22|17.03
2022-10-23|14.06
2022-10-24|17.46
2022-10-25|12.72
2022-10-26|10.89
2022-10-27|20.59
2022-10-28|12.86
2022-10-29|10.12
2022-10-30|7.43
2022-10-31|18.06
2022-11-01|16.98
2022-11-02|13.48
2022-11-03|6.02
2022-11-04|6.26
2022-11-05|2.26
2022-11-06|5.94
2022-11-07|3.94
2022-11-08|3.58
2022-11-09|5.4
2022-11-10|2.99
2022-11-11|3.85
2022-11-12|2.81
2022-11-13|2.27
2022-11-14|1.04
2022-11-15|1.21
2022-11-16|1.98
2022-11-17|1.64
2022-11-18|1.55
2022-11-19|1.38
2022-11-20|1.64
2022-11-21|1.51
2022-11-22|0.68
2022-11-23|0.57
2022-11-24|0.86
2022-11-25|0.6
2022-11-26|0.46
2022-11-27|0.41
2022-11-28|0.48
2022-11-29|0.49
2022-11-30|0.24
2022-12-01|0.18
2022-12-02|0.25
2022-12-03|0.14
2022-12-04|0.17
2022-12-05|0.26
2022-12-06|0.12
2022-12-07|0.14
2022-12-08|0.14
2022-12-09|0.1
2022-12-10|0.14
2022-12-11|0.11
2022-12-12|0.07
2022-12-13|0.09
2022-12-14|0.08
2022-12-15|0.1
2022-12-16|0.09
2022-12-17|0.1
2022-12-18|0.07
2022-12-19|0.11
2022-12-20|0.1
2022-12-21|0.06
2022-12-22|0.08
2022-12-23|0.13
2022-12-24|0.09
2022-12-25|0.12
2022-12-26|0.08
2022-12-27|0.05
2022-12-28|0.06
2022-12-29|0.08
2022-12-30|0.1
2022-12-31|0.1
2023-01-01|0.13
2023-01-02|0.06
2023-01-03|0.12
2023-01-04|0.09
2023-01-05|0.19
2023-01-06|0.14
2023-01-07|0.14
2023-01-08|0.15
2023-01-09|0.19
2023-01-10|0.18
2023-01-11|0.17
2023-01-12|0.24
2023-01-13|0.21
2023-01-14|0.4
2023-01-15|0.4
2023-01-16|0.5
2023-01-17|0.39
2023-01-18|0.6
2023-01-19|0.8
2023-01-20|0.74
2023-01-21|0.98
2023-01-22|0.74
2023-01-23|1.23
2023-01-24|1.6
2023-01-25|1.92
2023-01-26|1.34
2023-01-27|1.7
2023-01-28|3.52
2023-01-29|2.25
2023-01-30|2.38
2023-01-31|5.91
2023-02-01|4.8
2023-02-02|8.25
2023-02-03|9.55
2023-02-04|5.17
2023-02-05|4.72
2023-02-06|5.85
2023-02-07|3.94
2023-02-08|4.52
2023-02-09|4.23
2023-02-10|6.54
2023-02-11|4.96
2023-02-12|8.37
2023-02-13|8.22
2023-02-14|7.84
2023-02-15|8.24
2023-02-16|12.33
2023-02-17|13.4
2023-02-18|13.9
2023-02-19|14.11
2023-02-20|12.54
2023-02-21|16.97
2023-02-22|23.8
2023-02-23|25.74
2023-02-24|27.33
2023-02-25|29.43
2023-02-26|40.86
2023-02-27|31.71
2023-02-28|36.56
2023-03-01|55.85
2023-03-02|44.59
2023-03-03|44.09
2023-03-04|57.08
2023-03-05|64.99
2023-03-06|51.03
2023-03-07|57.96
2023-03-08|56.76
2023-03-09|48.75
2023-03-10|74.26
2023-03-11|77.38
2023-03-12|71.02
2023-03-13|83.3
2023-03-14|87.1
2023-03-15|100.7
2023-03-16|108.3
2023-03-17|112
2023-03-18|117.9
2023-03-19|109.8
2023-03-20|107.4
2023-03-21|116.9
2023-03-22|127.3
2023-03-23|138.9
2023-03-24|107.3
2023-03-25|142.9
2023-03-26|148.1
2023-03-27|78.38
2023-03-28|117.1
2023-03-29|156.9
2023-03-30|170.7
2023-03-31|174.2
2023-04-01|156.8
2023-04-02|180.2
2023-04-03|154.3
2023-04-04|161.3
2023-04-05|187.5
2023-04-06|197
2023-04-07|202.3
2023-04-08|200.2
2023-04-09|221
2023-04-10|165.3
2023-04-11|167.8
2023-04-12|234.8
2023-04-13|233.5
2023-04-14|242.6
2023-04-15|244.9
2023-04-16|204.2
2023-04-17|242.9
2023-04-18|246.6
2023-04-19|263.4
2023-04-20|260.7
2023-04-21|209.7
2023-04-22|228.1
2023-04-23|291.7
2023-04-24|284.8
2023-04-25|219
2023-04-26|275
2023-04-27|257.2
2023-04-28|263.8
2023-04-29|306.5
2023-04-30|312.4
2023-05-01|267
2023-05-02|256
2023-05-03|229.6
2023-05-04|276.1
2023-05-05|302
2023-05-06|287.3
2023-05-07|265.6
2023-05-08|293.2
2023-05-09|269.5
2023-05-10|265.8
2023-05-11|244.7
2023-05-12|256.1
2023-05-13|287.7
2023-05-14|362.7
2023-05-15|360.1
2023-05-16|265
2023-05-17|247.6
2023-05-18|284.5
2023-05-19|349.2
2023-05-20|401.7
2023-05-21|259.8
2023-05-22|379.7
2023-05-23|408.2
2023-05-24|280.8
2023-05-25|232.4
2023-05-26|204.6
2023-05-27|202.1
2023-05-28|193.8
2023-05-29|250.8
2023-05-30|323.4
2023-05-31|190
2023-06-01|145.1
2023-06-02|296.5
2023-06-03|245.6
2023-06-04|333
2023-06-05|377.5
2023-06-06|363.9
2023-06-07|407.1
2023-06-08|363.4
2023-06-09|209.1
